transaction_id,customer_id,timestamp,amount,payment_method,product_category,device_type,billing_country,customer_email,is_fraud
tx_001292_4223,cust_2139,2026-09-05 15:22:10Z,92.85,credit_card,home_living,mobile_ios,CA,sam_1292@gmail.com,false
tx_001293_9463,cust_4885,2026-09-04 15:20:47Z,136.25,credit_card,sports_outdoors,desktop_windows,CA,riley_1293@gmail.com,false
tx_001294_5640,cust_4747,2026-09-14 12:06:39Z,49.33,paypal,home_living,desktop_mac,CA,casey_1294@gmail.com,false
tx_001295_9648,cust_4266,2026-08-18 04:20:29Z,180.43,debit_card,fashion,desktop_mac,FR,taylor_1295@gmail.com,false
tx_001296_3237,cust_2334,2026-08-24 09:00:41Z,120.64,paypal,electronics,mobile_ios,CA,taylor_1296@yahoo.com,false
tx_001297_7273,cust_2871,2026-08-25 06:03:43Z,120.99,debit_card,sports_outdoors,mobile_ios,FR,casey_1297@yahoo.com,false
tx_001298_9853,cust_4483,2026-08-07 09:24:47Z,140.56,credit_card,electronics,desktop_windows,US,alex_1298@icloud.com,false
tx_001299_1271,cust_1317,2026-08-22 17:36:45Z,116.97,paypal,beauty_health,mobile_android,IN,alex_1299@gmail.com,false
tx_001300_2165,cust_2635,2026-08-13 08:40:57Z,149.47,paypal,fashion,desktop_windows,AU,cameron_1300@outlook.com,false
tx_001301_5815,cust_4205,2026-09-08 23:06:04Z,139.58,credit_card,electronics,mobile_android,CA,jordan_1301@outlook.com,false
tx_001302_8620,cust_3746,2026-08-24 05:47:02Z,85.46,apple_pay,fashion,desktop_windows,IN,jordan_1302@gmail.com,false
tx_001303_2346,cust_2753,2026-08-23 19:22:26Z,135.85,apple_pay,home_living,desktop_mac,FR,riley_1303@yahoo.com,false
tx_001304_8975,cust_1330,2026-08-16 00:41:57Z,144.58,debit_card,beauty_health,desktop_mac,FR,cameron_1304@gmail.com,false
tx_001305_1551,cust_4265,2026-09-05 05:54:24Z,151.78,paypal,fashion,mobile_android,IN,alex_1305@icloud.com,false
tx_001306_7465,cust_2634,2026-09-05 07:53:05Z,135.08,debit_card,fashion,desktop_mac,FR,casey_1306@gmail.com,false
tx_001307_8406,cust_2084,2026-08-05 14:35:56Z,102.13,paypal,fashion,mobile_ios,CA,morgan_1307@outlook.com,false
tx_001308_7223,cust_3346,2026-08-30 22:08:56Z,134.78,credit_card,beauty_health,mobile_ios,DE,casey_1308@outlook.com,false
tx_001309_1441,cust_4574,2026-08-15 13:08:23Z,101.51,paypal,home_living,desktop_mac,FR,alex_1309@yahoo.com,false
tx_001310_7926,cust_2496,2026-08-17 15:56:54Z,120.13,paypal,home_living,desktop_mac,CA,sam_1310@outlook.com,false
tx_001311_3217,cust_3274,2026-08-10 10:05:19Z,85.74,debit_card,fashion,mobile_ios,GB,jordan_1311@yahoo.com,false
tx_001312_2987,cust_3904,2026-09-12 06:10:11Z,148.24,paypal,home_living,desktop_mac,FR,jordan_1312@outlook.com,false
tx_001313_8135,cust_4332,2026-08-12 14:33:31Z,134.2,credit_card,sports_outdoors,mobile_android,GB,jordan_1313@yahoo.com,false
tx_001314_8438,cust_3640,2026-08-07 00:53:29Z,134.96,debit_card,fashion,mobile_ios,FR,riley_1314@yahoo.com,false
tx_001315_6019,cust_4185,2026-09-14 00:35:50Z,136.42,debit_card,electronics,mobile_android,AU,cameron_1315@outlook.com,false
tx_001316_3830,cust_3182,2026-08-16 23:29:02Z,126.39,credit_card,home_living,desktop_windows,FR,sam_1316@outlook.com,false
tx_001317_2522,cust_1349,2026-09-03 05:07:49Z,83.31,credit_card,electronics,desktop_windows,FR,morgan_1317@outlook.com,false
tx_001318_1210,cust_2837,2026-08-24 18:12:28Z,27.16,credit_card,fashion,desktop_mac,AU,casey_1318@icloud.com,false
tx_001319_4622,cust_1598,2026-08-22 01:39:14Z,90.23,apple_pay,beauty_health,desktop_windows,AU,morgan_1319@icloud.com,false
tx_001320_2625,cust_3372,2026-08-28 11:51:14Z,153.63,credit_card,fashion,desktop_mac,US,alex_1320@gmail.com,false
tx_001321_8220,cust_4970,2026-08-23 08:39:12Z,124.6,apple_pay,fashion,mobile_ios,AU,taylor_1321@yahoo.com,false
tx_001322_2700,cust_4033,2026-08-16 18:06:05Z,176.89,credit_card,sports_outdoors,desktop_mac,CA,morgan_1322@icloud.com,false
tx_001323_3258,cust_4270,2026-08-25 22:18:24Z,94.9,paypal,home_living,mobile_android,DE,sam_1323@gmail.com,false
tx_001324_4014,cust_1221,2026-08-17 17:39:10Z,162.22,credit_card,electronics,desktop_windows,GB,riley_1324@yahoo.com,false
tx_001325_8596,cust_3294,2026-09-03 04:44:09Z,131.64,paypal,sports_outdoors,mobile_android,GB,sam_1325@gmail.com,false
tx_001326_7251,cust_1645,2026-08-20 18:20:57Z,133.66,paypal,home_living,desktop_windows,IN,taylor_1326@outlook.com,false
tx_001327_2165,cust_4286,2026-09-12 10:35:26Z,95.63,credit_card,fashion,desktop_mac,IN,cameron_1327@icloud.com,false
tx_001328_4041,cust_3260,2026-09-03 15:46:11Z,47.7,credit_card,beauty_health,mobile_ios,DE,cameron_1328@yahoo.com,false
tx_001329_3640,cust_2252,2026-09-10 20:47:11Z,132.47,paypal,beauty_health,mobile_ios,US,riley_1329@outlook.com,false
tx_001330_9120,cust_1691,2026-09-08 10:35:45Z,173.14,paypal,fashion,desktop_windows,AU,morgan_1330@outlook.com,false
tx_001331_8431,cust_4820,2026-08-24 10:50:59Z,127.14,apple_pay,beauty_health,desktop_windows,CA,alex_1331@outlook.com,false
tx_001332_4856,cust_2273,2026-08-04 01:52:34Z,143.05,paypal,home_living,desktop_mac,CA,morgan_1332@gmail.com,false
tx_001333_9257,cust_3074,2026-08-08 05:43:46Z,231.42,debit_card,sports_outdoors,mobile_ios,AU,jordan_1333@gmail.com,false
tx_001334_1848,cust_3302,2026-09-13 01:45:39Z,159.27,debit_card,home_living,mobile_android,CA,alex_1334@outlook.com,false
tx_001335_6712,cust_1961,2026-09-05 18:08:46Z,218.23,credit_card,beauty_health,mobile_android,AU,riley_1335@gmail.com,false
tx_001336_9364,cust_2943,2026-08-25 21:15:04Z,171.24,apple_pay,beauty_health,desktop_windows,DE,jordan_1336@gmail.com,false
tx_001337_4590,cust_4640,2026-09-09 21:37:51Z,20.96,apple_pay,home_living,mobile_ios,IN,alex_1337@yahoo.com,false
tx_001338_4078,cust_4888,2026-08-21 03:57:45Z,185.89,paypal,fashion,desktop_mac,DE,sam_1338@gmail.com,false
tx_001339_3299,cust_2560,2026-09-01 17:22:52Z,97.2,paypal,electronics,desktop_mac,AU,sam_1339@gmail.com,false
tx_001340_1263,cust_2844,2026-08-12 23:16:56Z,122.77,paypal,electronics,desktop_windows,AU,jordan_1340@icloud.com,false
tx_001341_4977,cust_1787,2026-08-18 23:09:54Z,162.12,paypal,electronics,mobile_android,FR,taylor_1341@yahoo.com,false
tx_001342_5663,cust_4878,2026-08-28 16:47:49Z,84.8,debit_card,sports_outdoors,mobile_android,US,riley_1342@outlook.com,false
tx_001343_2761,cust_3643,2026-08-26 17:43:06Z,77.19,credit_card,home_living,mobile_ios,AU,riley_1343@outlook.com,false
tx_001344_9629,cust_2701,2026-08-19 20:56:19Z,105.08,apple_pay,electronics,mobile_android,DE,alex_1344@gmail.com,false
tx_001345_8590,cust_2439,2026-09-19 05:20:22Z,128.32,credit_card,home_living,desktop_windows,DE,cameron_1345@gmail.com,false
tx_001346_6340,cust_1225,2026-08-17 19:48:49Z,194.39,apple_pay,sports_outdoors,mobile_android,AU,alex_1346@icloud.com,false
tx_001347_8326,cust_4701,2026-09-03 18:09:32Z,84.09,credit_card,home_living,mobile_android,AU,alex_1347@outlook.com,false
tx_001348_9519,cust_4472,2026-08-25 14:53:52Z,174.03,debit_card,electronics,desktop_windows,IN,alex_1348@gmail.com,false
tx_001349_8173,cust_3969,2026-08-22 08:22:28Z,92.34,paypal,electronics,mobile_ios,FR,taylor_1349@gmail.com,false
tx_001350_5492,cust_4226,2026-08-11 10:41:00Z,185.52,credit_card,sports_outdoors,desktop_windows,GB,riley_1350@outlook.com,false
tx_001351_4998,cust_1489,2026-08-03 08:51:57Z,112.89,apple_pay,sports_outdoors,mobile_ios,CA,taylor_1351@yahoo.com,false
tx_001352_3370,cust_4185,2026-09-14 15:03:32Z,55.6,apple_pay,sports_outdoors,desktop_mac,DE,taylor_1352@gmail.com,false
tx_001353_8302,cust_3244,2026-08-10 22:17:21Z,98.35,debit_card,sports_outdoors,mobile_ios,US,jordan_1353@icloud.com,false
tx_001354_4967,cust_4132,2026-08-08 12:45:37Z,178.49,debit_card,home_living,desktop_mac,DE,jordan_1354@yahoo.com,false
tx_001355_3518,cust_4130,2026-09-03 01:29:06Z,128.14,paypal,electronics,mobile_android,IN,morgan_1355@outlook.com,false
tx_001356_5578,cust_3042,2026-09-14 16:28:09Z,119.34,debit_card,home_living,desktop_windows,IN,jordan_1356@yahoo.com,false
tx_001357_8164,cust_2159,2026-08-13 18:22:32Z,119.12,paypal,electronics,desktop_mac,FR,cameron_1357@icloud.com,false
tx_001358_2101,cust_1256,2026-08-08 23:52:49Z,121.53,paypal,electronics,mobile_ios,AU,casey_1358@gmail.com,false
tx_001359_7213,cust_4528,2026-08-30 14:36:04Z,156.13,apple_pay,electronics,desktop_windows,GB,alex_1359@outlook.com,false
tx_001360_5663,cust_3703,2026-09-12 06:55:59Z,69.62,apple_pay,sports_outdoors,desktop_windows,FR,casey_1360@yahoo.com,false
tx_001361_3755,cust_3304,2026-09-12 21:03:20Z,155.28,paypal,sports_outdoors,desktop_mac,DE,jordan_1361@outlook.com,false
tx_001362_3594,cust_2239,2026-08-01 22:11:39Z,117.22,debit_card,home_living,mobile_ios,US,cameron_1362@gmail.com,false
tx_001363_8327,cust_1190,2026-08-26 06:56:00Z,1576.22,credit_card,home_living,mobile_ios,IN,taylor_1363@gmail.com,true
tx_001364_6300,cust_4490,2026-09-10 22:44:48Z,62.03,credit_card,beauty_health,mobile_ios,GB,taylor_1364@outlook.com,false
tx_001365_5388,cust_2462,2026-08-20 16:18:31Z,60.27,credit_card,electronics,desktop_windows,AU,sam_1365@icloud.com,false
tx_001366_3180,cust_4259,2026-08-17 13:24:48Z,169.93,apple_pay,beauty_health,mobile_android,IN,morgan_1366@gmail.com,false
tx_001367_4540,cust_2821,2026-08-21 21:00:47Z,131.5,paypal,beauty_health,desktop_windows,CA,taylor_1367@gmail.com,false
tx_001368_7620,cust_2976,2026-09-09 12:02:28Z,105.29,debit_card,electronics,desktop_mac,DE,cameron_1368@yahoo.com,false
tx_001369_7591,cust_4999,2026-08-09 06:34:24Z,118.27,debit_card,electronics,mobile_android,CA,alex_1369@icloud.com,false
tx_001370_3398,cust_1567,2026-08-07 02:59:11Z,148.17,paypal,sports_outdoors,desktop_mac,GB,jordan_1370@outlook.com,false
tx_001371_5979,cust_2094,2026-09-01 18:44:13Z,201.63,apple_pay,fashion,desktop_windows,FR,cameron_1371@gmail.com,false
tx_001372_4480,cust_1172,2026-09-12 18:33:40Z,162.38,credit_card,sports_outdoors,mobile_android,GB,alex_1372@yahoo.com,false
tx_001373_2244,cust_1154,2026-08-14 08:07:14Z,136.51,paypal,beauty_health,desktop_windows,FR,cameron_1373@outlook.com,false
tx_001374_4090,cust_1357,2026-09-09 15:53:40Z,150.6,paypal,beauty_health,mobile_android,DE,alex_1374@yahoo.com,false
tx_001375_9789,cust_2337,2026-08-15 02:23:22Z,165.33,apple_pay,beauty_health,desktop_windows,AU,casey_1375@gmail.com,false
tx_001376_8229,cust_3394,2026-08-21 15:47:31Z,89.71,debit_card,electronics,desktop_mac,DE,alex_1376@gmail.com,false
tx_001377_9284,cust_1114,2026-08-08 19:11:25Z,149.95,credit_card,beauty_health,mobile_ios,DE,casey_1377@icloud.com,false
tx_001378_6907,cust_1730,2026-08-31 17:57:37Z,179.18,paypal,home_living,desktop_windows,FR,morgan_1378@icloud.com,false
tx_001379_2636,cust_4021,2026-08-23 05:57:09Z,148.74,debit_card,home_living,desktop_windows,FR,taylor_1379@yahoo.com,false
tx_001380_3140,cust_1429,2026-09-10 04:45:20Z,108.35,credit_card,beauty_health,mobile_ios,CA,cameron_1380@outlook.com,false
tx_001381_3699,cust_3526,2026-09-12 01:41:09Z,121.34,paypal,home_living,desktop_mac,CA,alex_1381@gmail.com,false
tx_001382_5554,cust_2278,2026-08-23 10:59:50Z,36.27,paypal,beauty_health,desktop_mac,IN,taylor_1382@yahoo.com,false
tx_001383_6591,cust_2482,2026-08-06 09:32:32Z,93.01,debit_card,fashion,mobile_android,GB,alex_1383@icloud.com,false
tx_001384_2626,cust_2991,2026-08-15 17:10:35Z,58.73,apple_pay,electronics,desktop_mac,IN,taylor_1384@yahoo.com,false
tx_001385_9195,cust_1070,2026-08-16 20:46:28Z,155.98,debit_card,electronics,desktop_windows,GB,morgan_1385@outlook.com,false
tx_001386_8203,cust_3618,2026-08-11 20:55:08Z,43.57,credit_card,electronics,mobile_android,IN,riley_1386@icloud.com,false
tx_001387_5873,cust_2972,2026-08-03 15:57:36Z,137.44,apple_pay,fashion,mobile_ios,DE,riley_1387@icloud.com,false
tx_001388_1244,cust_4279,2026-09-07 16:59:11Z,120.91,apple_pay,home_living,mobile_android,IN,,false
tx_001389_3660,cust_4275,2026-08-22 14:30:35Z,42.58,debit_card,sports_outdoors,desktop_windows,DE,alex_1389@yahoo.com,false
tx_001390_3447,cust_4736,2026-08-09 05:35:09Z,159.89,apple_pay,fashion,mobile_android,IN,morgan_1390@icloud.com,false
tx_001391_8087,cust_2871,2026-09-14 09:07:01Z,85.61,paypal,beauty_health,mobile_ios,GB,casey_1391@icloud.com,false
tx_001392_7139,cust_3901,2026-09-02 09:17:29Z,127.04,credit_card,sports_outdoors,mobile_ios,GB,cameron_1392@yahoo.com,false
tx_001393_7358,cust_3288,2026-08-12 16:01:51Z,219.81,paypal,home_living,desktop_mac,DE,,false
tx_001394_6679,cust_1993,2026-08-15 12:06:34Z,130.54,credit_card,sports_outdoors,mobile_android,CA,riley_1394@icloud.com,false
tx_001395_4967,cust_1382,2026-08-23 09:05:50Z,125.68,paypal,home_living,desktop_mac,GB,cameron_1395@gmail.com,false
tx_001396_8690,cust_2238,2026-08-12 03:04:33Z,178.97,debit_card,electronics,mobile_ios,AU,jordan_1396@icloud.com,false
tx_001397_2505,cust_2384,2026-08-04 07:06:14Z,92.57,debit_card,fashion,desktop_windows,GB,taylor_1397@outlook.com,false
tx_001398_4350,cust_2559,2026-09-14 07:27:19Z,198.84,paypal,beauty_health,desktop_windows,IN,casey_1398@yahoo.com,false
tx_001399_5975,cust_4092,2026-08-28 02:27:20Z,92.79,apple_pay,electronics,mobile_ios,AU,casey_1399@icloud.com,false
tx_001400_9501,cust_1113,2026-08-02 00:29:47Z,149.78,credit_card,fashion,desktop_mac,IN,sam_1400@outlook.com,false
tx_001401_2071,cust_1723,2026-08-02 19:31:34Z,134.26,credit_card,beauty_health,desktop_windows,GB,taylor_1401@yahoo.com,false
tx_001402_7711,cust_3789,2026-09-09 20:23:06Z,143.58,paypal,sports_outdoors,desktop_windows,DE,jordan_1402@icloud.com,false
tx_001403_9617,cust_4301,2026-08-03 16:09:35Z,149.72,debit_card,sports_outdoors,desktop_windows,US,riley_1403@icloud.com,false
tx_001404_6788,cust_4013,2026-09-03 06:23:05Z,130.31,credit_card,electronics,desktop_mac,AU,casey_1404@outlook.com,false
tx_001405_2338,cust_4733,2026-08-20 01:16:49Z,152.18,paypal,fashion,desktop_windows,AU,morgan_1405@gmail.com,false
tx_001406_6983,cust_4115,2026-09-05 06:26:51Z,101.58,debit_card,beauty_health,desktop_windows,US,,false
tx_001407_1233,cust_3812,2026-08-25 13:47:14Z,80.69,credit_card,home_living,desktop_windows,AU,cameron_1407@icloud.com,false
tx_001408_8330,cust_1199,2026-09-09 05:40:15Z,79.66,credit_card,home_living,desktop_windows,IN,casey_1408@yahoo.com,false
tx_001409_6569,cust_4083,2026-08-14 00:43:52Z,98.62,apple_pay,sports_outdoors,mobile_ios,US,morgan_1409@outlook.com,false
tx_001410_5829,cust_1817,2026-08-30 06:04:25Z,125.67,credit_card,sports_outdoors,mobile_ios,CA,cameron_1410@outlook.com,false
tx_001411_3026,cust_2413,2026-09-02 01:22:48Z,77.64,apple_pay,sports_outdoors,mobile_android,DE,alex_1411@yahoo.com,false
tx_001412_9016,cust_1649,2026-08-30 18:10:29Z,93.34,paypal,sports_outdoors,desktop_mac,DE,cameron_1412@icloud.com,false
tx_001413_9034,cust_3167,2026-08-10 13:09:00Z,171.23,debit_card,fashion,desktop_mac,GB,sam_1413@outlook.com,false
tx_001414_7718,cust_1593,2026-08-01 19:46:23Z,81.51,apple_pay,home_living,mobile_ios,AU,alex_1414@gmail.com,false
tx_001415_5240,cust_3506,2026-08-25 23:55:13Z,140.85,apple_pay,beauty_health,mobile_ios,DE,morgan_1415@icloud.com,false
tx_001416_5993,cust_3933,2026-09-05 06:12:10Z,21.5,debit_card,fashion,mobile_android,CA,riley_1416@outlook.com,false
tx_001417_2474,cust_1362,2026-08-07 10:56:23Z,940.03,credit_card,home_living,desktop_windows,DE,morgan_1417@gmail.com,true
tx_001418_8162,cust_4147,2026-09-14 05:52:42Z,92.86,credit_card,home_living,mobile_android,IN,cameron_1418@icloud.com,false
tx_001419_3043,cust_3905,2026-09-05 07:08:32Z,70.07,debit_card,fashion,mobile_android,AU,riley_1419@gmail.com,false
tx_001420_2780,cust_3112,2026-08-20 08:13:07Z,154.09,credit_card,sports_outdoors,mobile_android,GB,jordan_1420@yahoo.com,false
tx_001421_1426,cust_3537,2026-08-27 10:10:30Z,145.97,paypal,home_living,desktop_windows,IN,casey_1421@outlook.com,false
tx_001422_4015,cust_1640,2026-08-28 07:06:02Z,217.88,credit_card,beauty_health,desktop_mac,US,morgan_1422@yahoo.com,false
tx_001423_7380,cust_3718,2026-09-07 00:48:38Z,128.95,paypal,electronics,desktop_mac,FR,morgan_1423@icloud.com,false
tx_001424_6694,cust_4276,2026-08-13 23:19:00Z,78.58,paypal,beauty_health,mobile_ios,US,casey_1424@gmail.com,false
tx_001425_8191,cust_3487,2026-09-09 21:17:17Z,141.7,apple_pay,sports_outdoors,mobile_android,DE,sam_1425@gmail.com,false
tx_001426_5534,cust_1654,2026-08-16 02:41:48Z,763.02,debit_card,sports_outdoors,mobile_android,CA,jordan_1426@icloud.com,true
tx_001427_8102,cust_3018,2026-08-26 23:11:15Z,138.09,debit_card,sports_outdoors,mobile_android,AU,alex_1427@outlook.com,false
tx_001428_4340,cust_1551,2026-09-12 09:41:39Z,163.6,apple_pay,home_living,mobile_android,FR,riley_1428@outlook.com,false
tx_001429_6696,cust_1385,2026-09-11 21:07:15Z,90.89,debit_card,electronics,desktop_mac,GB,riley_1429@icloud.com,false
tx_001430_9531,cust_2913,2026-08-08 06:13:39Z,163.53,apple_pay,electronics,desktop_mac,FR,jordan_1430@icloud.com,false
tx_001431_4253,cust_2949,2026-08-05 01:08:23Z,564.92,debit_card,home_living,desktop_windows,DE,jordan_1431@gmail.com,true
tx_001432_3818,cust_4490,2026-08-22 12:41:48Z,125.39,apple_pay,beauty_health,desktop_mac,AU,sam_1432@yahoo.com,false
tx_001433_2708,cust_1524,2026-09-02 08:07:35Z,60.08,paypal,home_living,desktop_mac,FR,sam_1433@yahoo.com,false
tx_001434_7507,cust_1519,2026-08-18 21:48:44Z,112.9,credit_card,electronics,desktop_windows,FR,sam_1434@gmail.com,false
tx_001435_4271,cust_4488,2026-08-04 11:29:54Z,117.91,debit_card,electronics,desktop_mac,AU,sam_1435@yahoo.com,false
tx_001436_9935,cust_2201,2026-08-10 09:44:34Z,190.1,apple_pay,home_living,desktop_mac,AU,cameron_1436@gmail.com,false
tx_001437_3364,cust_2930,2026-09-12 17:05:49Z,159.33,paypal,fashion,mobile_android,GB,sam_1437@icloud.com,false
tx_001438_6879,cust_4112,2026-08-23 13:34:44Z,117.8,debit_card,fashion,desktop_mac,AU,riley_1438@icloud.com,false
tx_001439_6050,cust_3470,2026-08-01 11:02:13Z,83.47,apple_pay,home_living,mobile_ios,GB,,false
tx_001440_1031,cust_4546,2026-08-11 09:09:54Z,130.77,apple_pay,fashion,mobile_android,GB,jordan_1440@gmail.com,false
tx_001441_5134,cust_1986,2026-09-14 14:15:13Z,160.14,credit_card,beauty_health,desktop_windows,GB,taylor_1441@outlook.com,false
tx_001442_5423,cust_3538,2026-08-01 15:42:06Z,66.72,credit_card,electronics,mobile_ios,AU,alex_1442@outlook.com,false
tx_001443_1349,cust_1743,2026-08-02 06:38:33Z,40.75,credit_card,beauty_health,mobile_android,AU,alex_1443@icloud.com,false
tx_001444_5926,cust_2044,2026-08-05 00:17:34Z,183.58,debit_card,home_living,mobile_ios,AU,morgan_1444@outlook.com,false
tx_001445_6504,cust_4968,2026-08-26 08:59:25Z,80.57,apple_pay,fashion,desktop_windows,DE,riley_1445@outlook.com,false
tx_001446_3864,cust_3506,2026-08-30 10:25:36Z,88.36,apple_pay,sports_outdoors,desktop_windows,US,sam_1446@yahoo.com,false
tx_001447_3623,cust_3283,2026-08-29 07:14:58Z,87.2,debit_card,electronics,mobile_ios,IN,sam_1447@icloud.com,false
tx_001448_5856,cust_4129,2026-08-07 17:04:02Z,124.87,paypal,home_living,mobile_android,CA,cameron_1448@yahoo.com,false
tx_001449_6005,cust_1566,2026-08-03 08:53:32Z,183.66,debit_card,fashion,desktop_mac,IN,sam_1449@gmail.com,false
tx_001450_3017,cust_4968,2026-09-03 19:01:37Z,99.87,apple_pay,fashion,desktop_windows,AU,cameron_1450@yahoo.com,false
tx_001451_5256,cust_2984,2026-08-23 21:48:20Z,169.27,debit_card,sports_outdoors,desktop_windows,CA,riley_1451@yahoo.com,false
tx_001452_8821,cust_2208,2026-09-01 09:29:41Z,154.99,credit_card,beauty_health,desktop_mac,GB,morgan_1452@yahoo.com,false
tx_001453_4954,cust_4039,2026-08-28 07:25:48Z,101.29,credit_card,sports_outdoors,desktop_windows,FR,jordan_1453@gmail.com,false
tx_001454_4018,cust_4019,2026-08-01 06:58:35Z,174.41,paypal,sports_outdoors,mobile_android,IN,sam_1454@outlook.com,false
tx_001455_2467,cust_1528,2026-08-21 08:29:05Z,66.84,apple_pay,electronics,desktop_windows,GB,casey_1455@icloud.com,false
tx_001456_4419,cust_4265,2026-08-23 22:03:40Z,172.14,debit_card,fashion,desktop_windows,US,alex_1456@yahoo.com,false
tx_001457_4197,cust_3260,2026-08-24 05:06:50Z,178.17,paypal,beauty_health,desktop_mac,AU,jordan_1457@gmail.com,false
tx_001458_8878,cust_2532,2026-08-19 07:06:54Z,146.35,apple_pay,beauty_health,mobile_android,GB,morgan_1458@gmail.com,false
tx_001459_4017,cust_1438,2026-09-08 16:14:56Z,223.44,apple_pay,fashion,mobile_android,US,alex_1459@gmail.com,false
tx_001460_1594,cust_2278,2026-09-14 16:16:27Z,155.31,debit_card,sports_outdoors,desktop_mac,US,cameron_1460@gmail.com,false
tx_001461_1209,cust_4999,2026-08-14 01:21:45Z,124.19,paypal,home_living,mobile_android,GB,casey_1461@yahoo.com,false
tx_001462_8455,cust_4266,2026-08-11 19:48:09Z,35.12,debit_card,sports_outdoors,desktop_mac,FR,morgan_1462@yahoo.com,false
tx_001463_8058,cust_3972,2026-08-01 03:41:17Z,202.01,apple_pay,electronics,mobile_android,FR,morgan_1463@gmail.com,false
tx_001464_3008,cust_2690,2026-08-03 02:47:42Z,125.47,debit_card,beauty_health,desktop_windows,US,morgan_1464@yahoo.com,false
tx_001465_8075,cust_2743,2026-08-25 02:12:31Z,95.83,paypal,electronics,desktop_windows,CA,riley_1465@outlook.com,false
tx_001466_5356,cust_2373,2026-08-07 13:45:22Z,162.18,apple_pay,electronics,desktop_mac,FR,cameron_1466@outlook.com,false
tx_001467_7548,cust_1678,2026-08-10 04:33:02Z,93.16,debit_card,home_living,mobile_android,US,cameron_1467@yahoo.com,false
tx_001468_1895,cust_2016,2026-09-03 06:31:22Z,126.6,apple_pay,fashion,mobile_ios,GB,taylor_1468@outlook.com,false
tx_001469_4487,cust_4631,2026-08-25 16:16:17Z,137.05,credit_card,fashion,mobile_android,US,cameron_1469@gmail.com,false
tx_001470_6317,cust_3182,2026-09-10 03:26:34Z,198.46,apple_pay,sports_outdoors,mobile_android,AU,jordan_1470@outlook.com,false
tx_001471_9241,cust_4297,2026-09-07 04:05:15Z,116.83,paypal,sports_outdoors,mobile_ios,IN,riley_1471@outlook.com,false
tx_001472_8610,cust_4648,2026-08-08 17:19:06Z,167.01,credit_card,sports_outdoors,desktop_windows,CA,jordan_1472@outlook.com,false
tx_001473_7126,cust_4414,2026-08-08 00:15:26Z,190.28,paypal,home_living,mobile_ios,CA,cameron_1473@icloud.com,false
tx_001474_3533,cust_4413,2026-08-16 13:07:17Z,51.75,apple_pay,fashion,mobile_ios,DE,morgan_1474@outlook.com,false
tx_001475_3413,cust_4370,2026-08-20 18:52:52Z,191.1,apple_pay,home_living,mobile_ios,IN,jordan_1475@yahoo.com,false
tx_001476_9226,cust_2730,2026-09-13 08:29:59Z,110.03,debit_card,electronics,desktop_windows,GB,riley_1476@outlook.com,false
tx_001477_6326,cust_4672,2026-08-18 21:55:06Z,176.45,credit_card,home_living,mobile_android,GB,jordan_1477@icloud.com,false
tx_001478_1533,cust_4920,2026-09-12 04:10:43Z,147.0,credit_card,fashion,desktop_windows,DE,alex_1478@outlook.com,false
tx_001479_8467,cust_4314,2026-08-20 02:27:58Z,153.71,credit_card,fashion,mobile_ios,IN,casey_1479@yahoo.com,false
tx_001480_6800,cust_4361,2026-08-12 02:18:01Z,113.1,debit_card,sports_outdoors,desktop_mac,FR,casey_1480@yahoo.com,false
tx_001481_8579,cust_1843,2026-08-21 08:33:16Z,108.04,debit_card,home_living,mobile_android,DE,cameron_1481@icloud.com,false
tx_001482_7497,cust_2156,2026-08-22 03:32:25Z,168.37,paypal,electronics,desktop_mac,IN,alex_1482@yahoo.com,false
tx_001483_9525,cust_4672,2026-08-22 00:26:01Z,93.9,debit_card,home_living,desktop_windows,FR,riley_1483@gmail.com,false
tx_001484_5034,cust_3639,2026-08-21 13:04:56Z,87.91,credit_card,fashion,mobile_android,GB,morgan_1484@yahoo.com,false
tx_001485_5232,cust_1470,2026-09-02 10:18:27Z,126.9,paypal,electronics,desktop_windows,US,taylor_1485@outlook.com,false
tx_001486_8361,cust_2197,2026-08-06 05:21:40Z,198.2,debit_card,beauty_health,desktop_mac,AU,morgan_1486@gmail.com,false
tx_001487_3883,cust_4488,2026-08-14 18:18:20Z,231.02,debit_card,sports_outdoors,desktop_windows,IN,sam_1487@gmail.com,false
tx_001488_8584,cust_3618,2026-08-06 10:20:28Z,145.56,credit_card,sports_outdoors,mobile_android,FR,cameron_1488@outlook.com,false
tx_001489_3117,cust_1000,2026-08-09 12:36:33Z,159.94,paypal,electronics,desktop_mac,US,casey_1489@icloud.com,false
tx_001490_9717,cust_2368,2026-08-13 17:50:00Z,133.41,apple_pay,electronics,desktop_mac,FR,riley_1490@yahoo.com,false
tx_001491_5054,cust_1866,2026-08-24 14:54:40Z,93.41,apple_pay,fashion,mobile_ios,US,taylor_1491@gmail.com,false
tx_001492_6683,cust_4179,2026-08-15 01:56:27Z,109.78,credit_card,beauty_health,mobile_android,DE,alex_1492@gmail.com,false
tx_001493_5315,cust_4593,2026-08-01 21:08:00Z,148.99,apple_pay,sports_outdoors,mobile_android,DE,taylor_1493@outlook.com,false
tx_001494_2904,cust_2667,2026-08-17 18:11:48Z,105.76,apple_pay,beauty_health,mobile_ios,GB,alex_1494@icloud.com,false
tx_001495_6974,cust_2614,2026-09-09 20:10:09Z,182.97,debit_card,sports_outdoors,desktop_mac,CA,riley_1495@icloud.com,false
